STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEL,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Belgium,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,8.55511705,8.50039,8.50039,8.50039,8.50039,11.15554806,11.1179,11.1179,11.1179,11.1179,13.95252403,13.9485,13.9485,13.9485,13.9485,18.94784927,19.85974985,20.94749291,22.22402264,23.60880265,24.84481105,26.28214375,27.61502036,28.562052,29.62410873,30.69083108,32.63774656,34.01127773,35.5428693,37.35108688,39.3,41.0,42.4,43.6,44.9,46.2,45.5,46.8,47.6,49.0,49.1,49.9,47.7,47.0,46.1,45.8,44.8,45.6,44.2,42.9,42.4,42.0,41.7,41.1,40.4,39.8,38.6,37.6,35.9,34.2,31.5,28.6,25.5,22.8,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TON,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Tonga,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.784540547,0.859087,0.859087,0.859087,0.859087,0.720850604,0.753245,0.753245,0.753245,0.753245,0.670644281,0.687603,0.687603,0.687603,0.687603,,0.526759376,0.521664737,0.530002286,0.953308603,,1.745038515,,2.887163465,2.645791676,2.678921013,2.781268671,2.874979464,3.471548617,4.049644741,4.4,5.09,5.49,5.91,6.45,6.6,7.76,7.25,8.38,8.92,9.45,10.5,10.8,11.5,12.4,13.0,17.4,19.7,23.9,28.9,28.9,27.9,27.9,29.0,11.3,12.5,10.4,13.9,13.9,6.28,6.62,10.3,3.12,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDV,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Maldives,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.210965329,0.224737,0.224737,0.224737,0.224737,,0.318713212,0.355749974,0.54478449,0.498983321,,0.907681698,0.974083645,1.059446077,1.138902749,1.193377595,1.419698314,1.664577785,1.989013071,2.340125816,2.78,3.29,3.57,4.07,4.73,5.4,5.82,6.71,7.33,7.99,8.66,9.5,9.82,10.1,10.5,10.5,10.3,10.2,14.0,8.75,7.86,6.45,5.98,5.64,5.45,5.12,4.77,4.45,3.96,3.42,2.89,2.71,2.55,2.44,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,South Asia (IDA & IBRD),Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.08415599634238206,0.0835289881680814,0.08356195324095383,0.0835957513595029,0.0836311674489749,0.1320930518712087,0.13247461634701913,0.13250936586076417,0.13254283590848281,0.13257192255928363,0.17235550201378558,0.1737982074080492,0.17386616533137259,0.1739492064155931,0.17402463275178692,0.22383108949973576,0.24035115111589805,0.25128906605202583,0.26572231190824863,0.28006533306805226,0.2917747311886949,0.3062688760674872,0.31936759823138555,0.338800717172239,0.3613396269625557,0.38456669183379855,0.4150778804253403,0.44310087230276984,0.4747358034130115,0.5165912186882058,0.557174118444343,0.6331364833688404,0.7143540204065544,0.8262306075919587,0.9781565353784846,1.1570729469292604,1.3585851008551761,1.60348506275569,1.8818526258430586,2.232349540205162,2.6356937911274176,3.036441054350853,3.212807686370872,3.2356700253053168,3.552068865419236,3.8413927278979267,3.226546976904275,3.1178528985938305,3.0251284731324324,2.979060100282494,2.8268606807944723,2.614621353879197,2.468848355498199,2.319527079669879,2.084771109141204,1.9,1.8,1.7,1.6,1.5,1.5,1.7,1.9,2.0,2.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Costa Rica,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.742775395,0.751438,0.751438,0.751438,0.751438,1.247866149,1.25562,1.25562,1.25562,1.25562,2.155523151,2.16521,2.16521,2.16521,2.16521,3.83549968,4.189072978,4.771682625,5.384457246,5.686901992,6.519479949,6.875333994,7.392209442,7.430033266,7.509049774,7.574699716,7.539236645,8.221446046,8.546534989,8.834034156,9.02,9.52,9.95,10.8,12.5,13.5,14.5,18.5,19.6,20.8,22.8,23.6,25.5,28.0,32.0,32.6,30.8,32.8,32.4,33.3,23.3,22.4,21.3,20.5,18.5,17.8,17.2,16.6,15.5,12.8,11.1,9.95,9.67,13.3,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TCD,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Chad,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,0.044959474,0.0453229,0.0453229,0.0453229,0.0453229,0.051807905,0.0521462,0.0521462,0.0521462,0.0521462,0.058764333,0.057650026,0.056623124,,,,0.01247385,0.014493293,0.02387237,0.032313421,0.042294151,0.044723104,0.045709633,0.060532136,0.064172888,0.0673,0.0664,0.0649,0.069,0.0698,0.0752,0.081,0.0974,0.109,0.118,0.121,0.121,0.13,0.131,0.131,0.126,0.187,0.289,0.392,0.49,0.416,0.25,0.211,0.229,0.166,0.116,0.0882,0.0555,0.0559,0.0391,0.031,0.0297,0.0284,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UGA,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Uganda,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.091890698,0.103442,0.103442,0.103442,0.103442,0.113262392,0.125218,0.125218,0.125218,0.125218,0.135695574,0.148847,0.148847,0.148847,0.148847,0.17134149,0.166040872,0.169775828,0.177924736,0.159089901,0.147545631,0.150992829,0.165431657,0.169141296,0.143453826,0.170092058,0.166787135,0.162762291,0.163396642,0.16099146,0.159,0.156,0.16,0.107,0.151,0.189,0.226,0.247,0.253,0.246,0.257,0.227,0.215,0.231,0.264,0.313,0.376,0.559,0.552,0.743,1.01,1.39,0.917,0.772,0.891,0.876,0.949,0.653,0.197,0.199,0.204,0.229,0.223,0.237,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NIC,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Nicaragua,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,0.695362789,0.706416,0.706416,0.706416,0.706416,0.768059477,0.861523199,0.935307436,0.970067865,0.912077269,0.933215754,0.971198396,1.029409154,1.103272044,1.13901211,1.152368009,1.145322048,1.165075294,1.127689522,1.118043437,1.11,1.13,1.25,1.5,1.87,2.08,2.36,2.55,2.89,3.03,3.27,3.1,3.33,3.93,4.07,4.13,4.57,4.53,4.56,4.5,4.5,4.94,5.07,5.43,5.6,5.76,5.88,5.95,5.09,3.53,3.41,3.12,3.21,3.43,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWZ,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Eswatini,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.347760567,0.356524,0.356524,0.356524,0.356524,0.515043122,0.534875,0.534875,0.534875,0.534875,0.564506114,0.579706,0.579706,0.579706,0.579706,0.659032255,0.675603666,0.66380493,0.6961352,0.794347012,0.87041653,0.980023044,1.09372217,1.133475514,1.166390818,1.18166287,1.292885024,1.293844878,1.485334213,1.513405137,1.56,1.58,1.61,1.68,1.87,2.18,2.28,2.49,2.84,3.04,3.06,3.21,3.31,4.33,4.15,4.09,4.08,4.11,4.11,4.09,4.76,6.78,4.05,4.07,3.91,3.76,3.65,3.18,3.78,3.6,3.94,3.32,3.18,3.41,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAC,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,North America,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,27.951897173068314,26.522415675216582,26.52307975320066,26.523697658901806,26.524354170179436,30.352748450862183,28.971344616240838,28.969921618080768,28.968415526362637,28.96689061963138,34.06850564747315,32.72012825899617,32.71863110386828,32.71723506104179,32.71601055364369,37.87808931571513,38.61791373064054,39.449397015505696,40.39829433493987,41.22059105246462,42.099808985278024,46.25399534828007,46.56437760041002,47.34399155348275,48.14063173633129,49.22367793035275,49.78235135949355,51.16133396454961,52.42137808766089,53.695369021854496,54.91233295612774,55.52504299302499,56.29001449581102,57.34302954537868,58.6112004429762,60.09041595322659,61.76993609758618,63.69645476188093,65.08869695285513,67.79981477704122,68.15062494863847,67.2130848846681,65.65696014556843,63.07450192342911,60.84504351289028,58.75076077923621,55.89127295933344,52.65835395634257,53.41682635024563,50.16192189028326,48.696139784670244,46.408080263387326,44.50398178084464,42.37658635507949,40.53903575426971,38.8,37.3,35.4,33.3,32.0,30.5,28.9,26.9,25.1,24.0
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,FJI,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Fiji,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.285085394,1.31239,1.31239,1.31239,1.31239,1.513826997,1.53028,1.53028,1.53028,1.53028,1.819443023,1.84416,1.84416,1.84416,1.84416,2.808941932,2.959732836,3.087992605,3.195515067,3.393606516,3.711397464,3.707672979,3.804611149,3.825009768,4.056090892,4.100426002,4.474468733,4.504768289,4.66462577,5.069729159,5.49,5.85,6.32,6.83,7.48,8.11,8.71,8.84,9.36,9.8,10.3,10.9,11.4,11.8,12.0,12.7,12.9,13.6,14.3,15.1,14.3,14.2,9.66,7.66,8.26,7.9,8.07,8.27,6.14,5.58,5.3,5.29,4.5,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PAK,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Pakistan,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.145309813,0.148428,0.148428,0.148428,0.148428,0.185179377,0.188539,0.188539,0.188539,0.188539,0.236124036,0.24079,0.24079,0.24079,0.24079,0.305312147,0.323219446,0.33401837,0.347643173,0.369474001,0.375818349,0.387954452,0.384512045,0.422077767,0.469226442,0.469180105,0.51634628,0.560118828,0.589610769,0.709419058,0.726,0.93,1.01,1.2,1.4,1.58,1.72,1.79,1.82,1.91,1.97,2.04,2.24,2.42,2.63,2.98,2.92,2.61,2.33,3.16,3.05,2.81,2.82,3.02,2.29,1.63,1.41,1.32,1.29,1.2,1.22,1.07,1.15,1.04,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BEN,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Benin,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.086614411,0.0894876,0.0894876,0.0894876,0.0894876,0.084069152,0.0873742,0.0873742,0.0873742,0.0873742,0.115762063,0.120178,0.120178,0.120178,0.120178,0.15724969,0.169376958,0.179644231,0.193350045,0.206087567,0.222095344,0.238712046,0.238753902,0.238521826,0.246466981,0.246224052,0.264381236,0.281181465,0.281396069,0.285881824,0.28,0.276,0.281,0.348,0.393,0.453,0.511,0.554,0.565,0.623,0.715,0.796,0.816,0.841,0.892,0.905,0.89,1.24,1.25,1.34,1.36,1.51,1.51,1.49,1.77,1.71,1.07,0.472,0.392,0.282,0.248,0.0857,0.0111,0.0101,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,UMC,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Upper middle income,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,1.0601375024699178,1.1367418493139,1.220973223400572,1.31517756476407,1.4018956364710158,1.4905056360475724,1.5958195606826833,1.696950512594845,1.7832437535287133,1.9001819306385144,2.021881278209362,2.14775639335093,2.297297136326068,2.496764628778426,2.680773819818655,2.8979520895909574,3.1527502318383642,3.536648297936679,4.059461669993491,4.799345638622298,5.6754874114129015,6.658809250684309,7.6712175700203975,8.744996927629817,10.051356251254445,12.017130395199079,13.92783845212175,15.510156461869043,17.671756205658536,19.90561898670778,21.708943992700902,22.43386052425738,22.516903346218157,21.924426760219763,20.870319678931285,20.21267552059591,19.68635095281666,19.26358796550945,18.30844546567344,17.160238577179136,15.7,14.7,14.3,13.7,13.2,12.8,12.6,12.3,12.3,11.6
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MIC,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Middle income,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,0.7684583355237125,0.8217949664071479,0.8808395189609083,0.9443845132828843,1.002858907661368,1.0782390452487995,1.1225271512056296,1.1676881300715503,1.22691439570826,1.3023093756223654,1.386751079467257,1.4731013312343617,1.5649767318159775,1.6891151009561831,1.8122459795477932,1.9516085185795133,2.1230742776934375,2.3666899318156354,2.6981310750449254,3.159641362595958,3.704294948274844,4.314573510462362,4.9479002383163255,5.631329040601316,6.457077126981996,7.636548052374927,8.781358814728382,9.680993246920634,10.807642294015874,12.167438434453926,13.18996426269634,13.310627537172353,13.34338706784009,13.05956450498603,12.522854132243387,12.003605075738664,11.516141833548366,11.19049923741987,10.523040355478123,9.82837167084065,9.04348392278343,8.44824591294758,8.177061171400162,7.877267353904274,7.618587994446006,7.365127092309651,7.302359584510238,7.2604276416082865,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SDN,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Sudan,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.208239706,0.166926,0.166926,0.166926,0.166926,0.277984092,0.226829,0.226829,0.226829,0.226829,0.294554562,0.24173,0.24173,0.24173,0.24173,0.313390347,0.307123386,0.29657976,0.287368075,0.277254778,0.272017069,0.263577996,0.266330094,0.276817625,0.286828068,0.295339556,0.292395426,0.29037793,0.288454689,0.289593333,0.282,0.283,0.279,0.273,0.266,0.304,0.392,0.436,0.613,0.927,1.39,1.57,2.3,3.13,3.37,1.82,1.56,1.05,1.09,1.07,1.54,1.34,1.15,1.1,1.07,0.297,0.331,0.335,0.31,0.303,0.277,0.274,0.315,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,AFE,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Eastern & Southern Africa,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,0.8370045954602099,0.8423679892105397,0.843302196219782,0.844147336182397,0.8448892278053246,0.8024198547330943,0.7932358244890019,0.7932858415683962,0.7932413864607409,0.7931987420322174,0.771958056645876,0.773276941796367,0.7734991336849092,0.7735715143703052,0.773216401974737,0.8757588781476071,0.8701908263695531,0.9127029549735114,0.9771881076798952,0.9831412212937205,1.028055712290054,1.0358005284293825,1.0877872813766762,1.1262441965896368,1.141956562370367,1.1826896511622351,1.2537708846790239,1.2853671444788852,1.3348494223071303,1.3905484418045897,1.4471062196537536,1.4720406391552368,1.4445682263433923,1.4666984511322698,1.5061864352476106,1.5670461612224846,1.6371495522204242,1.7439983074735423,1.8683264040480176,1.986175782657127,1.8730496197957496,1.8729209566884721,1.9162937458451093,1.9706050270912012,1.964532082433613,1.8587679329502138,1.8401693003196689,1.8555090751087961,1.8493992625546205,1.8889667903609664,1.8063324196071908,1.712507058633383,1.6187727466854374,1.3466219153551848,1.2997338587050629,1.3,1.3,1.3,1.0,0.8,0.7,0.6,0.6,0.5,0.5
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,RUS,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Russian Federation,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,4.409406421,4.829258519,5.686293788,6.164693123,6.708503031,7.026279371,7.935603077,8.452739654,9.004101017,9.588660756,10.21284092,10.87535133,11.57668459,12.32762825,13.14141591,13.9,14.9,15.3,15.8,16.3,16.9,17.5,19.1,19.8,21.0,21.9,22.8,24.3,24.8,26.5,27.7,30.5,31.4,31.7,31.5,31.2,30.7,29.2,28.0,26.4,24.5,22.1,21.9,20.6,18.9,17.7,16.4,15.1,,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Kuwait,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.085735802,1.23258,1.23258,1.23258,1.23258,2.529970419,2.75402,2.75402,2.75402,2.75402,4.733515532,5.10444,5.10444,5.10444,5.10444,8.120452775,8.812525079,9.140291447,9.48028477,9.842338483,10.50961596,10.82073659,11.59190306,11.74917686,11.58917434,11.74615863,11.96320499,12.43977843,13.23394796,14.06493989,19.7,23.8,21.1,21.4,22.4,22.7,22.6,23.0,23.2,24.0,23.9,23.5,23.4,23.1,23.0,22.6,21.9,21.5,19.6,18.9,17.6,16.4,15.3,14.5,13.5,12.5,13.3,13.0,11.9,13.1,13.3,,12.5,11.8,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,POL,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Poland,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,1.81363524,1.80725,1.80725,1.80725,1.80725,2.510882546,2.49993,2.49993,2.49993,2.49993,3.294036504,3.27826,3.27826,3.27826,3.27826,4.088523314,4.580816441,4.834848127,5.047217581,5.263104498,5.469937597,5.642784569,5.826662088,6.068095863,6.370491174,6.690444324,7.012114124,7.368087633,7.80916393,8.235322305,8.65,9.34,10.3,11.5,13.1,14.9,17.0,19.6,23.0,26.6,28.6,29.8,31.0,32.2,32.9,31.0,30.1,27.6,24.9,22.3,20.1,17.9,15.6,21.6,25.4,23.7,21.3,19.4,17.2,15.8,15.1,14.0,13.6,12.9,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SST,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Small states,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,5.016666851657806,5.358355473090249,6.138315249791971,6.549646749644263,7.2000847880369685,7.551238585879822,7.3481085478531565,7.545924492758203,7.920709373525766,8.464973680824928,8.914475766083857,9.575656970339471,10.131901137694104,10.678119795475961,11.224013139392195,11.871435546366024,12.508694539561809,13.446614104848967,14.487357872450257,15.449559484943176,16.35280235424128,17.432637958304536,18.54846797513556,19.438141213551056,20.148612275021918,20.82071476336577,21.14217834507311,20.831500882884377,19.790397435625113,19.616321771582395,19.750961129681723,19.614360210268295,20.067625901088586,20.30710930339492,20.168008022216984,19.622407422254227,19.78856937102524,18.490653185085172,17.91505027642481,17.113324682879814,16.8,16.2,16.1,15.6,15.3,15.4,15.2,14.6,14.3,13.9
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NOR,WB_WDI_IT_MLT_MAIN_P2,_T,_T,_T,10P2PS,_Z,_Z,_Z,_Z,COUNT,2,WB_WDI,P1Y,Fixed telephone subscriptions (per 100 people),0,WB_WDI,PU,A,Annual,Norway,Fixed telephone subscriptions (per 100 people),Total,All age ranges or no breakdown by age,Total,Per 100 persons,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Count (Integer),Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,12.70131118,12.6978,12.6978,12.6978,12.6978,15.64652707,15.6425,15.6425,15.6425,15.6425,19.15343025,19.1509,19.1509,19.1509,19.1509,22.80493459,23.74131774,24.84319357,25.97807681,27.3580882,29.30378464,31.65119254,34.64242778,37.64483216,40.03160689,42.32625141,44.66538371,46.54079879,47.89499277,48.97593465,50.3,51.6,52.9,54.1,55.2,56.1,56.7,63.0,55.9,54.8,53.5,51.8,51.1,49.0,47.5,45.6,44.1,42.2,39.8,36.7,33.7,30.7,27.8,24.3,21.0,18.2,15.4,13.0,10.6,8.31,6.48,4.33,2.66,,
